#### EXPORT DONNEES METEO POUR "MONTRéAL" (LAT/LON: 45.5086699/-73.5539925)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2019-12-07,-5,-7,13,-7,-6,-6,0,86,10,1031,63.25,0,0,-11,119,119,116,0,1,3.3,météo très défavorable,16:11:00,07:20:00,-6
2019-12-08,0,-8,22,-8,-4,-2,0.2,81,10,1030,74.25,0,0,-13,122,122,326,0,2,3.3,météo très défavorable,16:11:00,07:21:00,-8
2019-12-09,4,0,18,1,3,4,15.7,98,8,1017,100,4,4,-3,296,266,302,0,1,3.3,météo très défavorable,16:10:00,07:22:00,1
2019-12-10,7,-5,34,7,5,-3,4.4,90,8.375,1019,66.25,7,6,-5,296,119,179,0.1,1,5.1,météo très défavorable,16:10:00,07:23:00,5
2019-12-11,-2,-7,17,-6,-3,-3,2.4,48,8.375,1025,31.75,0,0,-9,113,116,335,2,2,6.9,météo très défavorable,16:10:00,07:24:00,-7
2019-12-12,-5,-8,22,-8,-6,-5,0,68,10,1038,49.5,0,0,-16,113,113,119,0,2,6.9,météo très défavorable,16:11:00,07:25:00,-8
2019-12-13,1,-3,17,-3,1,1,0.6,79,9,1032,54.875,1,0,-8,113,113,116,0,1,8.7,météo très défavorable,16:11:00,07:26:00,-3
2019-12-14,4,1,20,1,4,3,20.6,98,8.375,1017,100,4,3,-3,296,302,296,0,1,3.3,météo très défavorable,16:11:00,07:27:00,1
2019-12-15,3,-8,37,-1,-5,-7,7.2,71,7,1016,77.25,3,2,-15,230,122,116,0,1,3.3,météo très défavorable,16:11:00,07:28:00,1
2019-12-16,-4,-10,24,-10,-6,-4,0,58,10,1024,28,0,0,-17,113,119,113,0,2,6.9,météo très défavorable,16:11:00,07:28:00,-9
2019-12-17,-2,-5,14,-4,-2,-4,3.2,91,6.625,1020,73,0,0,-6,122,329,338,2.7,2,3.3,météo très défavorable,16:12:00,07:29:00,-5
2019-12-18,-3,-13,8,-4,-3,-9,3.6,92,4.75,1013,86.5,0,0,-12,116,338,338,3.1,1,3.3,météo très défavorable,16:12:00,07:30:00,-4
2019-12-19,-13,-16,27,-16,-13,-13,0.1,72,10,1029,72,0,0,-28,122,116,116,0,1,6.9,météo très défavorable,16:12:00,07:30:00,-16
2019-12-20,-9,-14,12,-13,-10,-9,0,81,10,1041,23,0,0,-19,116,113,113,0,2,8.7,météo très défavorable,16:13:00,07:31:00,-14
2019-12-21,-8,-11,8,-11,-8,-9,0,84,10,1040,69,0,0,-14,122,122,116,0,2,5.1,météo très défavorable,16:13:00,07:31:00,-11
2019-12-22,2,-8,17,-4,2,1,0,92,9,1027,94.625,2,0,-9,122,122,143,0,1,3.3,météo très défavorable,16:14:00,07:32:00,-6
2019-12-23,5,1,23,1,5,3,0,94,8,1017,57.125,5,1,-3,122,113,122,0,1,8.7,météo très défavorable,16:14:00,07:32:00,1
2019-12-24,-2,-4,7,-4,-2,-3,0,67,10,1026,16.375,0,0,-8,113,113,113,0,2,8.7,météo très défavorable,16:15:00,07:33:00,-3
2019-12-25,-3,-5,11,-5,-3,-4,0.3,67,9.25,1025,88.375,0,0,-9,122,122,332,0.2,1,3.3,météo très défavorable,16:15:00,07:33:00,-4
2019-12-26,-3,-6,15,-6,-4,-3,0.1,68,9.875,1030,44.75,0,0,-12,116,122,116,0,1,5.1,météo très défavorable,16:16:00,07:34:00,-5
2019-12-27,4,-1,13,1,2,2,8.9,96,7.25,1023,83.5,4,4,-3,266,302,176,0,1,3.3,météo très défavorable,16:17:00,07:34:00,0
2019-12-28,3,0,19,1,3,1,0,79,10,1022,43.625,3,0,-4,113,113,116,0,1,8.7,météo très défavorable,16:18:00,07:34:00,1
2019-12-29,0,-2,8,-1,-0,-1,0,78,10,1025,30.875,0,0,-4,113,116,116,0,2,8.7,météo très défavorable,16:18:00,07:34:00,0
2019-12-30,-1,-3,27,-2,-2,-3,21,93,3.875,1019,88.625,0,0,-9,227,338,338,17.3,1,3.3,météo très défavorable,16:19:00,07:34:00,-3
2019-12-31,0,-2,12,-1,0,-1,11,100,2.75,1011,98.5,0,0,-5,338,338,332,9.4,1,3.3,météo très défavorable,16:20:00,07:35:00,-2
