x                  ,y                  ,TOTAL_PRECIPITATION_FLAG ,SPEED_MAX_GUST_FLAG ,SNOW_ON_GROUND ,MIN_REL_HUMIDITY ,TOTAL_RAIN_FLAG ,LOCAL_DAY ,LOCAL_YEAR ,TOTAL_SNOW ,LOCAL_DATE          ,MIN_TEMPERATURE ,COOLING_DEGREE_DAYS_FLAG ,MAX_REL_HUMIDITY_FLAG ,MEAN_TEMPERATURE ,DIRECTION_MAX_GUST ,MAX_TEMPERATURE ,TOTAL_PRECIPITATION ,MAX_TEMPERATURE_FLAG ,DIRECTION_MAX_GUST_FLAG ,MEAN_TEMPERATURE_FLAG ,SPEED_MAX_GUST ,COOLING_DEGREE_DAYS ,SNOW_ON_GROUND_FLAG ,STATION_NAME                         ,LOCAL_MONTH ,HEATING_DEGREE_DAYS_FLAG ,MIN_TEMPERATURE_FLAG ,MIN_REL_HUMIDITY_FLAG ,MAX_REL_HUMIDITY ,CLIMATE_IDENTIFIER ,HEATING_DEGREE_DAYS ,PROVINCE_CODE ,TOTAL_RAIN ,ID                 ,TOTAL_SNOW_FLAG
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              62 ,                ,       21 ,      2019 ,           ,2019-08-21 00:00:00 ,18.6            ,                         ,                      ,21.8             ,                   ,25              ,                2.9 ,                     ,                        ,                      ,               ,                3.8 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              93 ,702S006            ,                0   ,QC            ,           ,702S006.2019.8.21  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              38 ,                ,       22 ,      2019 ,           ,2019-08-22 00:00:00 ,15.6            ,                         ,                      ,21               ,                28 ,26.3            ,                0   ,                     ,                        ,                      ,            35 ,                3   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              81 ,702S006            ,                0   ,QC            ,           ,702S006.2019.8.22  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              39 ,                ,       23 ,      2019 ,           ,2019-08-23 00:00:00 ,12.4            ,                         ,                      ,17.8             ,                30 ,23.3            ,                0   ,                     ,                        ,                      ,            39 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              89 ,702S006            ,                0.2 ,QC            ,           ,702S006.2019.8.23  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              44 ,                ,       24 ,      2019 ,           ,2019-08-24 00:00:00 ,11.6            ,                         ,                      ,17.3             ,                   ,23              ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              87 ,702S006            ,                0.7 ,QC            ,           ,702S006.2019.8.24  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              39 ,                ,       25 ,      2019 ,           ,2019-08-25 00:00:00 ,12.4            ,                         ,                      ,18.8             ,                   ,25.3            ,                0   ,                     ,                        ,                      ,               ,                0.8 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              89 ,702S006            ,                0   ,QC            ,           ,702S006.2019.8.25  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              32 ,                ,       26 ,      2019 ,           ,2019-08-26 00:00:00 ,13              ,                         ,                      ,19.9             ,                   ,26.8            ,                0.2 ,                     ,                        ,                      ,               ,                1.9 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              89 ,702S006            ,                0   ,QC            ,           ,702S006.2019.8.26  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              39 ,                ,       27 ,      2019 ,           ,2019-08-27 00:00:00 ,14.6            ,                         ,                      ,20.6             ,                   ,26.6            ,                0   ,                     ,                        ,                      ,               ,                2.6 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              83 ,702S006            ,                0   ,QC            ,           ,702S006.2019.8.27  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              66 ,                ,       28 ,      2019 ,           ,2019-08-28 00:00:00 ,18.4            ,                         ,                      ,19.7             ,                   ,21              ,               15.8 ,                     ,                        ,                      ,               ,                1.7 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              96 ,702S006            ,                0   ,QC            ,           ,702S006.2019.8.28  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              51 ,                ,       29 ,      2019 ,           ,2019-08-29 00:00:00 ,17.7            ,                         ,                      ,21.2             ,                24 ,24.7            ,                0   ,                     ,                        ,                      ,            37 ,                3.2 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              93 ,702S006            ,                0   ,QC            ,           ,702S006.2019.8.29  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              38 ,                ,       30 ,      2019 ,           ,2019-08-30 00:00:00 ,15.9            ,                         ,                      ,19.8             ,                28 ,23.8            ,               10.6 ,                     ,                        ,                      ,            50 ,                1.8 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              91 ,702S006            ,                0   ,QC            ,           ,702S006.2019.8.30  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              43 ,                ,       31 ,      2019 ,           ,2019-08-31 00:00:00 ,12.4            ,                         ,                      ,17.6             ,                27 ,22.7            ,                0   ,                     ,                        ,                      ,            36 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          8 ,                         ,                     ,                      ,              77 ,702S006            ,                0.4 ,QC            ,           ,702S006.2019.8.31  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              47 ,                ,        1 ,      2019 ,           ,2019-09-01 00:00:00 ,9.3             ,                         ,                      ,16.2             ,                16 ,23              ,                4.4 ,                     ,                        ,                      ,            31 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              95 ,702S006            ,                1.8 ,QC            ,           ,702S006.2019.9.1   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              72 ,                ,        2 ,      2019 ,           ,2019-09-02 00:00:00 ,13.9            ,                         ,                      ,17.7             ,                 1 ,21.4            ,               27   ,                     ,                        ,                      ,            34 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              98 ,702S006            ,                0.3 ,QC            ,           ,702S006.2019.9.2   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              39 ,                ,        3 ,      2019 ,           ,2019-09-03 00:00:00 ,12.2            ,                         ,                      ,15.9             ,                12 ,19.6            ,                0.2 ,                     ,                        ,                      ,            31 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              91 ,702S006            ,                2.1 ,QC            ,           ,702S006.2019.9.3   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              57 ,                ,        4 ,      2019 ,           ,2019-09-04 00:00:00 ,13.2            ,                         ,                      ,18.6             ,                25 ,24.1            ,               22.4 ,                     ,                        ,                      ,            59 ,                0.6 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              96 ,702S006            ,                0   ,QC            ,           ,702S006.2019.9.4   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              44 ,                ,        5 ,      2019 ,           ,2019-09-05 00:00:00 ,9.8             ,                         ,                      ,15.4             ,                28 ,21              ,                0.2 ,                     ,                        ,                      ,            33 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              92 ,702S006            ,                2.6 ,QC            ,           ,702S006.2019.9.5   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              38 ,                ,        6 ,      2019 ,           ,2019-09-06 00:00:00 ,11.8            ,                         ,                      ,17.1             ,                 4 ,22.5            ,                0   ,                     ,                        ,                      ,            36 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              89 ,702S006            ,                0.9 ,QC            ,           ,702S006.2019.9.6   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              49 ,                ,        7 ,      2019 ,           ,2019-09-07 00:00:00 ,12.8            ,                         ,                      ,16.5             ,                   ,20.1            ,                9.9 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              95 ,702S006            ,                1.5 ,QC            ,           ,702S006.2019.9.7   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              54 ,                ,        8 ,      2019 ,           ,2019-09-08 00:00:00 ,8.2             ,                         ,                      ,13.6             ,                27 ,19              ,                0   ,                     ,                        ,                      ,            33 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              97 ,702S006            ,                4.4 ,QC            ,           ,702S006.2019.9.8   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              50 ,                ,        9 ,      2019 ,           ,2019-09-09 00:00:00 ,7.5             ,                         ,                      ,12.6             ,                   ,17.8            ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              94 ,702S006            ,                5.4 ,QC            ,           ,702S006.2019.9.9   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              59 ,                ,       10 ,      2019 ,           ,2019-09-10 00:00:00 ,8.7             ,                         ,                      ,14.1             ,                   ,19.5            ,                2.4 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              97 ,702S006            ,                3.9 ,QC            ,           ,702S006.2019.9.10  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              58 ,                ,       11 ,      2019 ,           ,2019-09-11 00:00:00 ,13.9            ,                         ,                      ,20.1             ,                30 ,26.4            ,                3.7 ,                     ,                        ,                      ,            43 ,                2.1 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              98 ,702S006            ,                0   ,QC            ,           ,702S006.2019.9.11  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              34 ,                ,       12 ,      2019 ,           ,2019-09-12 00:00:00 ,10.7            ,                         ,                      ,15.3             ,                35 ,20              ,                0   ,                     ,                        ,                      ,            39 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              84 ,702S006            ,                2.7 ,QC            ,           ,702S006.2019.9.12  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              38 ,                ,       13 ,      2019 ,           ,2019-09-13 00:00:00 ,8.8             ,                         ,                      ,14.8             ,                15 ,20.7            ,                0   ,                     ,                        ,                      ,            49 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              76 ,702S006            ,                3.2 ,QC            ,           ,702S006.2019.9.13  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              56 ,                ,       14 ,      2019 ,           ,2019-09-14 00:00:00 ,13.7            ,                         ,                      ,18.5             ,                24 ,23.4            ,                6.6 ,                     ,                        ,                      ,            53 ,                0.5 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              94 ,702S006            ,                0   ,QC            ,           ,702S006.2019.9.14  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              57 ,                ,       15 ,      2019 ,           ,2019-09-15 00:00:00 ,10.4            ,                         ,                      ,14.3             ,                25 ,18.2            ,                0   ,                     ,                        ,                      ,            36 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              80 ,702S006            ,                3.7 ,QC            ,           ,702S006.2019.9.15  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              40 ,                ,       16 ,      2019 ,           ,2019-09-16 00:00:00 ,10.3            ,                         ,                      ,15.7             ,                28 ,21              ,                0   ,                     ,                        ,                      ,            32 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              82 ,702S006            ,                2.3 ,QC            ,           ,702S006.2019.9.16  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              45 ,                ,       17 ,      2019 ,           ,2019-09-17 00:00:00 ,7.3             ,                         ,                      ,13.5             ,                   ,19.6            ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              91 ,702S006            ,                4.5 ,QC            ,           ,702S006.2019.9.17  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              42 ,                ,       18 ,      2019 ,           ,2019-09-18 00:00:00 ,8.6             ,                         ,                      ,13.8             ,                   ,19.1            ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              94 ,702S006            ,                4.2 ,QC            ,           ,702S006.2019.9.18  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              41 ,                ,       19 ,      2019 ,           ,2019-09-19 00:00:00 ,6.5             ,                         ,                      ,13.8             ,                   ,21.1            ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              90 ,702S006            ,                4.2 ,QC            ,           ,702S006.2019.9.19  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              54 ,                ,       20 ,      2019 ,           ,2019-09-20 00:00:00 ,13.2            ,                         ,                      ,18.7             ,                   ,24.3            ,                0.2 ,                     ,                        ,                      ,               ,                0.7 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              91 ,702S006            ,                0   ,QC            ,           ,702S006.2019.9.20  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              45 ,                ,       21 ,      2019 ,           ,2019-09-21 00:00:00 ,13.9            ,                         ,                      ,19.9             ,                   ,25.9            ,                0   ,                     ,                        ,                      ,               ,                1.9 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              89 ,702S006            ,                0   ,QC            ,           ,702S006.2019.9.21  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              61 ,                ,       22 ,      2019 ,           ,2019-09-22 00:00:00 ,16.4            ,                         ,                      ,21.4             ,                23 ,26.3            ,                0   ,                     ,                        ,                      ,            38 ,                3.4 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              89 ,702S006            ,                0   ,QC            ,           ,702S006.2019.9.22  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              64 ,                ,       23 ,      2019 ,           ,2019-09-23 00:00:00 ,16.1            ,                         ,                      ,20.6             ,                25 ,25.1            ,                4.7 ,                     ,                        ,                      ,            38 ,                2.6 ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              94 ,702S006            ,                0   ,QC            ,           ,702S006.2019.9.23  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              64 ,                ,       24 ,      2019 ,           ,2019-09-24 00:00:00 ,12.6            ,                         ,                      ,14.8             ,                   ,17.1            ,                0.5 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              92 ,702S006            ,                3.2 ,QC            ,           ,702S006.2019.9.24  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              53 ,                ,       25 ,      2019 ,           ,2019-09-25 00:00:00 ,12              ,                         ,                      ,16               ,                   ,19.9            ,                0.2 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              93 ,702S006            ,                2   ,QC            ,           ,702S006.2019.9.25  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              72 ,                ,       26 ,      2019 ,           ,2019-09-26 00:00:00 ,10.6            ,                         ,                      ,15.4             ,                31 ,20.1            ,                7.3 ,                     ,                        ,                      ,            39 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              92 ,702S006            ,                2.6 ,QC            ,           ,702S006.2019.9.26  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              47 ,                ,       27 ,      2019 ,           ,2019-09-27 00:00:00 ,9.6             ,                         ,                      ,14.6             ,                   ,19.7            ,                0.2 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              93 ,702S006            ,                3.4 ,QC            ,           ,702S006.2019.9.27  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              79 ,                ,       28 ,      2019 ,           ,2019-09-28 00:00:00 ,10.9            ,                         ,                      ,14.7             ,                14 ,18.5            ,                6.4 ,                     ,                        ,                      ,            33 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              96 ,702S006            ,                3.3 ,QC            ,           ,702S006.2019.9.28  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              49 ,                ,       29 ,      2019 ,           ,2019-09-29 00:00:00 ,5.4             ,                         ,                      ,9.7              ,                   ,13.9            ,                0.2 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              87 ,702S006            ,                8.3 ,QC            ,           ,702S006.2019.9.29  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              48 ,                ,       30 ,      2019 ,           ,2019-09-30 00:00:00 ,6               ,                         ,                      ,10.1             ,                   ,14.2            ,                3.3 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          9 ,                         ,                     ,                      ,              90 ,702S006            ,                7.9 ,QC            ,           ,702S006.2019.9.30  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              91 ,                ,        1 ,      2019 ,           ,2019-10-01 00:00:00 ,9               ,                         ,                      ,13               ,                35 ,17.1            ,               51.3 ,                     ,                        ,                      ,            45 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              99 ,702S006            ,                5   ,QC            ,           ,702S006.2019.10.1  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              53 ,                ,        2 ,      2019 ,           ,2019-10-02 00:00:00 ,5               ,                         ,                      ,9.9              ,                 3 ,14.8            ,                0.2 ,                     ,                        ,                      ,            37 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              98 ,702S006            ,                8.1 ,QC            ,           ,702S006.2019.10.2  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              44 ,                ,        3 ,      2019 ,           ,2019-10-03 00:00:00 ,2.8             ,                         ,                      ,6.8              ,                   ,10.8            ,                5   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              94 ,702S006            ,               11.2 ,QC            ,           ,702S006.2019.10.3  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              49 ,                ,        4 ,      2019 ,           ,2019-10-04 00:00:00 ,2.8             ,                         ,                      ,6.9              ,                 3 ,11.1            ,                0.6 ,                     ,                        ,                      ,            40 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              92 ,702S006            ,               11.1 ,QC            ,           ,702S006.2019.10.4  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              50 ,                ,        5 ,      2019 ,           ,2019-10-05 00:00:00 ,1.1             ,                         ,                      ,6.7              ,                   ,12.4            ,                0.2 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              90 ,702S006            ,               11.3 ,QC            ,           ,702S006.2019.10.5  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              66 ,                ,        6 ,      2019 ,           ,2019-10-06 00:00:00 ,5.9             ,                         ,                      ,11.4             ,                15 ,16.8            ,                0   ,                     ,                        ,                      ,            36 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              91 ,702S006            ,                6.6 ,QC            ,           ,702S006.2019.10.6  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              67 ,                ,        7 ,      2019 ,           ,2019-10-07 00:00:00 ,12.1            ,                         ,                      ,14.6             ,                21 ,17.1            ,                9.5 ,                     ,                        ,                      ,            33 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              93 ,702S006            ,                3.4 ,QC            ,           ,702S006.2019.10.7  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              42 ,                ,        8 ,      2019 ,           ,2019-10-08 00:00:00 ,6.1             ,                         ,                      ,11.6             ,                   ,17              ,                0.2 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              93 ,702S006            ,                6.4 ,QC            ,           ,702S006.2019.10.8  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              50 ,                ,        9 ,      2019 ,           ,2019-10-09 00:00:00 ,4.5             ,                         ,                      ,10.3             ,                   ,16.1            ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              95 ,702S006            ,                7.7 ,QC            ,           ,702S006.2019.10.9  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              43 ,                ,       10 ,      2019 ,           ,2019-10-10 00:00:00 ,7.1             ,                         ,                      ,12.5             ,                 4 ,18              ,                0   ,                     ,                        ,                      ,            34 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              89 ,702S006            ,                5.5 ,QC            ,           ,702S006.2019.10.10 ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              29 ,                ,       11 ,      2019 ,           ,2019-10-11 00:00:00 ,7               ,                         ,                      ,13.2             ,                 3 ,19.4            ,                0   ,                     ,                        ,                      ,            36 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              85 ,702S006            ,                4.8 ,QC            ,           ,702S006.2019.10.11 ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              44 ,                ,       12 ,      2019 ,           ,2019-10-12 00:00:00 ,7.9             ,                         ,                      ,13.3             ,                25 ,18.7            ,                0.2 ,                     ,                        ,                      ,            36 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              96 ,702S006            ,                4.7 ,QC            ,           ,702S006.2019.10.12 ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              40 ,                ,       13 ,      2019 ,           ,2019-10-13 00:00:00 ,6.5             ,                         ,                      ,11.2             ,                25 ,16              ,                0.4 ,                     ,                        ,                      ,            33 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              93 ,702S006            ,                6.8 ,QC            ,           ,702S006.2019.10.13 ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              60 ,                ,       14 ,      2019 ,           ,2019-10-14 00:00:00 ,6.2             ,                         ,                      ,10.1             ,                   ,14              ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              76 ,702S006            ,                7.9 ,QC            ,           ,702S006.2019.10.14 ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              44 ,                ,       15 ,      2019 ,           ,2019-10-15 00:00:00 ,4.9             ,                         ,                      ,9.2              ,                   ,13.5            ,                0.2 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              78 ,702S006            ,                8.8 ,QC            ,           ,702S006.2019.10.15 ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              48 ,                ,       16 ,      2019 ,           ,2019-10-16 00:00:00 ,8               ,                         ,                      ,12.1             ,                15 ,16.3            ,               10.6 ,                     ,                        ,                      ,            62 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              91 ,702S006            ,                5.9 ,QC            ,           ,702S006.2019.10.16 ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              86 ,                ,       17 ,      2019 ,           ,2019-10-17 00:00:00 ,6.8             ,                         ,                      ,8.1              ,                 1 ,9.4             ,               61.1 ,                     ,                        ,                      ,            70 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              95 ,702S006            ,                9.9 ,QC            ,           ,702S006.2019.10.17 ,
-73.74166666666666 ,45.467777777777776 ,M                        ,                    ,               ,              66 ,                ,       18 ,      2019 ,           ,2019-10-18 00:00:00 ,4.8             ,                         ,                      ,6.9              ,                28 ,9               ,                    ,                     ,                        ,                      ,            35 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              81 ,702S006            ,               11.1 ,QC            ,           ,702S006.2019.10.18 ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              45 ,                ,       19 ,      2019 ,           ,2019-10-19 00:00:00 ,1.1             ,                         ,                      ,6                ,                   ,11              ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              88 ,702S006            ,               12   ,QC            ,           ,702S006.2019.10.19 ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,               ,              59 ,                ,       20 ,      2019 ,           ,2019-10-20 00:00:00 ,2.3             ,                         ,                      ,7.4              ,                   ,12.5            ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,         10 ,                         ,                     ,                      ,              96 ,702S006            ,               10.6 ,QC            ,           ,702S006.2019.10.20 ,
